publishedAt,authorDisplayName,textDisplay,likeCount
2022-12-17T11:58:06Z,@iwanmurdoko8781,Bang sepupu saya pernah ke tempat scuting,0
2022-12-16T11:45:44Z,@mifaulianz6437,"di scene akhir dikatakan. &quot;ada kekuatan yg lebih jahat dan lebih besar, nanti akan aku ceritakan semuanya&quot;. <br><br>fix. ada lanjutannya. Pengabdi setan 3.",1
2022-12-31T03:52:27Z,@ewa02,rumor ny ampe pengabdi setan 4 om,0
2024-02-28T00:27:32Z,@reyy93,​@@ewa02sok tau,0
2022-12-16T08:51:19Z,@Ardkriss01,Seru banget film nya same takut ke kamar mandi wkwkwkwkwk,0
2022-12-15T15:36:02Z,@statushub-bluetoothspeaker2212,ijjati movie sound effects oke chumma 🔥,2
2022-12-19T19:33:33Z,@IBleedTiranga,Bro how&#39;s this movie?,0
2022-12-15T03:15:01Z,@petskerala-qg4xq,Name frst bengali setan nn vayichu😂,0
2022-12-14T05:03:14Z,@user-xg6tv5hl6s,First time watching Indonesian cinema. Looks amazing. Please recommend some good Indonesian movies . Love from India 🇮🇳,2
2022-12-14T11:36:59Z,@joeloyd6164,- Imperigore <br>- the queen of black magic<br>- photocopier<br>- the Raid 1 &amp; 2<br>- the night comes from us,0
2022-12-14T14:58:59Z,@earthquakevideoworld1899,The queen of black magic it was great if you like some body horror,0
2022-12-13T16:42:15Z,@msriddlesquizzes2815,Guys Is This Movie Available For Streaming?<br>A Big Fan Of Joko Anwar From India,0
2022-12-11T15:47:40Z,@vijaytiandra8880,"Ini masi ada lanjutan ceritanya ya,,, gua heran aja, sma kawan nya doni, yg sering di gebukin oleh bapak nya, trus bapak nya mati di lift. Trus ibu nya gantung diri, dan adek cewek nya di bunuh sma hantunya... Tapi dia biasa2 aja. Padahal keluarganya pada mati..",0
2022-12-14T11:37:25Z,@joeloyd6164,Dia gak tau keknya,0
2022-12-16T06:58:42Z,@ewa02,bocah yg bikin penasaran tuh si wisnu . dia jg bisa nebak sandi koper ayah rini,1
2022-12-17T14:03:10Z,@Ramm_rzzz,"Dia kan ga tau klo ibu sama adiknya mati,waktu ibu dan adiknya mati dia kan ga ada disamping mereka.",0
2022-12-08T09:39:40Z,@lars659,The ghost lady in white dress haunted  me for days.,0
2022-12-07T22:18:37Z,@Iscream88,Mmg best dah tengok mantap lakonannya,0
2022-12-06T10:02:02Z,@sovianoviani4908,Bang yang kurang balik bok,0
2022-12-06T08:35:34Z,@dinnorahutomo9303,Horor kualitas internasional.,0
2022-12-06T05:02:27Z,@jokosuryadi9949,"Menurut saya, Darminah dan Batara BISA JADI membantu keluarga Suwono dengan cara mereka sendiri, dan saya tidak tahu caranya. Cuma Pak Joko dan tim nya yang tahu selain Tuhan. Opini ini berdasar pada akhir scene dialog mereka berdua yang mengatakan bahwa tidak berada pada pihak manapun. Pada film pertama mereka berdua juga mengatakan bahwa keluarga Suwono harus dipastikan tidak pindah ke tempat lain (Eh akhirnya pindah deh, pindahnya ke rusun maut). Namun tidak tahu akan seperti apa Pak Joko Anwar membawa film ini di masa datang (harus ada lanjutannya, please Rapi Films) karena memang dia raja plot twist dan masih ada potongan-potongan puzzle yang hilang sehingga saya punya opini sesat semacam ini. Selamat  Pak Joko.",3
2022-12-16T06:59:53Z,@ewa02,ntr bg 2025 bakal keluar,0
2023-02-25T19:55:51Z,@paskaindonesia,iya rusunnya beda,0
2022-12-01T03:16:15Z,@lukadisini8288,G ngerti gue film ini..,0
2022-12-05T12:30:06Z,@ewa02,lu aj tolol,1
2022-11-29T12:02:13Z,@azizanzakaria98,bangunannya mirip the raid 1,0
2022-11-29T09:07:15Z,@ВикторПупкин-е3д,Как фильм?,0
2022-12-02T06:06:20Z,@cryptomology9137,"It&#39;s great, try to watch the first movie first",1
2022-11-27T09:04:16Z,@mutianovia6694,"Menurut aku ini film alur ny ga jelas bgt, seram ny oke tp ga jelas, lebih bagus yg ke1.. Bad bgt",0
2022-11-27T08:23:16Z,@kellysun5508,When will this horror masterpiece be on Blu-ray or even 4K Blu-ray? Any release date? Can&#39;t wait for it,6
2022-11-20T13:31:34Z,@MOYOentertainment97,"film paling angker &amp; terheboh sepanjang masa ini<br><br>film favorit saya, seram &amp; angkernya dapat banget membuat penonton keringat dingin &amp; merinding + ketakutan sangat mencekam film ini....",0
2022-11-20T06:33:20Z,@idhamanindyatma9939,idham sudah manggil hantu ya Horor,0
2022-11-20T06:11:24Z,@desimelviani2263,"Ga ada yg bikin film tentang mati nya kluarga karena kelaparan di negri ini.. atau tentang nepotisme, atau tentang rusak nya alam oleh bnyak pengusaha, atau tentang perenggutan kemaslahatan banyak org di negri ini",0
2022-12-05T15:42:50Z,@counttallofdarkness6890,Ntar mlh ditangkepin,1
2022-11-19T03:44:32Z,@aziziikhbal5224,Promo pelem indonesia.lebay tingkat akut dri sutradara anula pnulis anula seolah uda siap pula ngalahin karya2 international.trnyata cuman karya abal2 monoton dan bikin garing 😂😂😂😂😂,0
2022-11-18T05:48:29Z,@fintaamalia7879,"Gasempet nonton ini karna udah tetlanjut sakit hati banget, karna di film pengabdi setan 2 ini doi ketauan nonton sama cwe lain 😊😊",1
2022-11-19T14:30:06Z,@asmaalhusni2184,Sad,2
2022-11-19T15:30:03Z,@fintaamalia7879,@@asmaalhusni2184 😢😢,0
2022-12-05T12:30:45Z,@ewa02,si bucin tersakiti,0
2022-11-17T04:00:50Z,@miftahulkhair4719,serem banget,0
2022-11-16T14:16:26Z,@itsgonnarain3557,"Film apa ini....rusak smua . G nyambung , mirip hantu indosiar.",0
2022-11-17T10:52:54Z,@Ramm_rzzz,Yg mana yg rusak???,0
2022-11-15T01:15:54Z,@linaadila1683,"Klu ada filmnya yg full? Pngen skli nnton, gk dpt2 dibyutub",1
2022-11-18T03:14:15Z,@ewa02,dr Netflix<br>film mahal mn mungkin ada di YouTube,1
2022-11-23T13:16:28Z,@Wawam459,Aku ada kalo mau,0
2022-11-14T09:12:22Z,@saturnuve,Pengen nonton lagi 😢,0
2022-11-13T08:20:58Z,@iganandy1286,teror hantu rumah susun,0
2022-11-12T05:07:39Z,@devitiaravalentina3920,ibu lala nini namaku kamu hantu seram,1
2022-11-11T16:05:20Z,@ameen3948,He should be doing movie in an international level,0
2022-11-10T13:35:36Z,@afanahmad299,Gak nyesel nonton film ini....gila... ANGKERNYA dapat banget gk spt horror indonesia yg lain,0
2022-11-09T22:46:55Z,@adebela4596,film terhoror yang pernah dibuat di indonesia nih menurut gua,1
2022-11-09T15:47:15Z,@nangalice8436,Hello everyone! I’m from Myanmar and I just finished watching that movie few minutes ago. <br>I can’t describe any single word over this movie. It was really awesome and bravo to Director and the crew. <br>Anyway actress Ratu Felisha was so hot. I got shocked when I knew she’s over 40 years of age after checking about her at Wikipedia.,39
2022-11-10T16:43:22Z,@farooqaumar3765,"Ya, but she&#39;s (Felisha) died :(",0
2022-11-10T17:18:58Z,@nangalice8436,@@farooqaumar3765 Whattt??? Was she dead in movie or actual life???,0
2022-11-10T17:22:57Z,@farooqaumar3765,"@@nangalice8436 no, just in the movie i mean",3
2022-11-10T17:25:57Z,@nangalice8436,"@@farooqaumar3765 I’m glad . Yes, she died in the trash tunnel.",0
2023-04-04T11:10:35Z,@raffannalika6132,Have you watched the first movie? It was great too. And yeah Felisha looks so much younger than her age.  She didnt aged for decades😊,0
2022-11-08T15:52:16Z,@Amryu13,"Film horror emang seru, tapi gue orangnya benci kalo di kagetin cuk. 😑.",0
2022-11-08T06:57:20Z,@pirmankun5654,fantasy nya org jepang : isekai<br><br>fantasynya org indo : horrrror,0
2022-11-06T13:08:50Z,@dieromance4752,Film bagus sayangnya antusias penonton kurang mendukung.,0
2022-11-06T12:52:02Z,@eviwahudy3675,Kualitas filmnya juara..jeng2x bejibun...menegangkan cm Mr.Joko selalu terburu2 di ending..ky yah gitu aja.pgnx lebih menegangkan lagi..,0
2022-11-06T12:26:41Z,@Abib-mh5iq,Bang ada brp jusmcernya,0
2022-11-06T11:32:29Z,@PotatoMan2254,ayo perbanyak lgi film2 horror .,0
2022-11-06T06:56:31Z,@seaavelyne7581,"Baru selesai nonton, KEREN BANGET",0
2022-11-06T02:14:42Z,@bayuraya288,Lagu yang dipake untuk putri nya kelan malam,0
2022-11-05T12:53:30Z,@siapa1aku877,Taunya film ini malah dr sosmed cina. Lg dibahas disana. Ternyata org tu jg excited m kelanjutan dr pengabdi setan. 👍👍👍👎,0
2022-11-03T06:52:49Z,@a.rchanel4621,"Horor banget sih film nya .. cuma kesalahan di film horor indoesia tuh kalo ada adegan yg ada belatung nya kenapa harus pake ulat hongkong gitu ... Kalo mau pake belatung kaya belatung bangkai gitu yaa minimal pake belatung maggot.. jangan pake ulat hongkong, kan ulat hongkong ga hidup di bangkai",0
2022-11-02T11:39:23Z,@jokogundala7148,Film garapan joko anwar memang is the beast,0
2022-11-02T10:34:11Z,@rusdiali5071,Sumpah aku nonton di bioskop ngeri dengan adegan bak tiara,0
2022-11-02T07:16:24Z,@rakhajavier.1365,"pada menit <a href=""https://www.youtube.com/watch?v=8LIHcd7WfWI&amp;t=30"">0:30</a> ada scene di gedung yang menunjukkan mayat  sedang di doa kan disetiap kamar<br>menggunakan teknik kamera Pedestal",1
2022-11-02T14:18:39Z,@Ramm_rzzz,Rusun bukan gedung,0
2022-11-06T12:56:16Z,@Jejaksiaran,Teknik apa tu bang,0
2022-11-01T18:54:44Z,@ewa02,kasian ustadz nya,0
2022-11-11T02:10:04Z,@audiyafebriyani7294,Kan pasrah kepada Allah😳,0
2022-11-01T17:15:24Z,@sadhilp9894,മലയാളം അറയുന്ന ഒരുത്തനും ഇല്ലേ ഇവിടെ 😄,1
2022-11-02T13:12:17Z,@akhilsj7675,😂,0
2022-11-01T13:05:17Z,@hualahiku3077,"Bangsat filmnya serem bngt, nonton di disney sport jantung saya",0
2022-11-01T16:29:42Z,@ewa02,gua lagi nntn ni,0
2022-10-31T13:56:11Z,@riiin7871,Masih penasaran apa alasan di koper banyak potongan jari!,1
2022-11-02T14:22:17Z,@Ramm_rzzz,"Alasannya si bapak harus memb*n*h 1.000 orang untuk keluar dari sekte itu.Dan 1.000 orang korban itu harus dipotong jarinya alasan di potong sih ga tau,ini sih yg aku tau dari internet.",0
2022-11-02T14:22:28Z,@Ramm_rzzz,Kalau ga salah sih kek gitu,0
2022-11-05T12:05:01Z,@Ramm_rzzz,"@not balance iya juga ya,masuk akal",0
2022-11-11T02:12:08Z,@audiyafebriyani7294,Buat keluar dari perjanjian harus ngebunuh 1000org dan jari itu sbgai bukti jumlah org yg dibnuh,0
2022-12-02T06:10:49Z,@cryptomology9137,"Buat syarat nebus nyawa keluarga si bapak; 1000 jiwa, makanya dia polisi nyambil jadi petrus",0
2022-10-31T09:05:26Z,@rifkiaditapratama,"Edan sih ini film,,,",0
2022-10-31T01:59:06Z,@kikiridki5099,Apakah ada lanjutan pengabdi setan 3,0
2022-11-01T18:37:38Z,@ewa02,jelas ada<br>gantung bgt tu ending,0
2022-11-08T06:42:35Z,@saifulryouta3963,Ada endingnya aja kaya belum selesai,0
2022-10-31T01:03:00Z,@muh.barran4679,Ga sabar nunggu yg ke 3,0
2022-11-18T03:16:09Z,@ewa02,2027 haha<br>klau film buatan joko anwar emg slalu lama 😂,0
2022-10-30T11:43:50Z,@XienVz,10/10⭐️best😍😍😍😍❤❤❤dari 🇲🇾,1
2022-10-30T09:22:24Z,@danesawijaya2875,Paling banguss ini film horor,0
2022-10-30T06:23:53Z,@bonzieoconner4713,Apapun Film Horor Yang Di Produksi Oleh Rapi Film itu diatas Rata&quot; 11/10 Gua Nilai Pengabdi Setan 2 Ini,0
2022-10-28T04:19:04Z,@susanti9121,Kok blm ada full nya ya pngabdi setan 2 nya,0
2022-10-28T23:01:43Z,@erlindaermawati6550,Ada. Tgl 30 di disney,0
2022-10-28T23:47:09Z,@susanti9121,@@erlindaermawati6550 30 bulan ini,0
2022-10-29T04:25:49Z,@erlindaermawati6550,@@susanti9121 iyaa,0
2022-10-23T20:07:31Z,@arbani6611,"Di sini saya bukan mau bercerita tentang film nya,tapi moment nyaa<br>Di film ini saya pertama kali frist dete orang yang sangat istimewa, di bulan pertama masih langgeng bulan ke dua seperti ada yang bedaa,dan bulan ke tiga udah selesai hubungan, saya mengakhiri hubungan bukan karna gak sayang ,setelah beberapa bulan saya baru tau kalau dia anak orang kaya, dan berbanding terbalik sama saya,di situlah saya agak minder dan insecure,klok boleh jujur saya masih sayang(s)tapi ya gimnaa, kmu bisa mencari Yang lebih dari saya ,mungkin perpisahan bukan akhir dari segalanya ,selamat berkena nona:)",0
2022-11-06T12:57:33Z,@Jejaksiaran,Sama gw aja bang,0
2022-12-16T07:03:22Z,@ewa02,lah Curhat ni anak,0
2022-10-22T15:05:03Z,@TURKIYEM-bn5dl,"Special Foryou <br>Watch Full Movie<a href=""UCkszU2WH9gy1mb0dV-11UJg/CIW60IPp_dYCFcuqTgodEu4IlQ""></a><br><a href=""https://www.youtube.com/watch?v=E0z9wmV4_W0"">https://youtu.be/E0z9wmV4_W0</a>",0
2022-10-18T10:27:41Z,@Dsyofficial27,Sumpah ini film horor serem bngtv,0
2022-10-14T10:15:35Z,@ryanpratamachristian9435,Masih tayang y,3
2022-10-15T10:38:22Z,@Ramm_rzzz,Udh gak tayang lagian udh 1 bulan lebih,0
2022-10-24T07:43:25Z,@arisman8881,@@ewa02 d Disney ka tgl 30,0
2022-10-07T03:20:40Z,@yogilalu8280,"Wh parah sh pengabdi setan, yg nonton di link haram jg sampai nebus 2 jt. walaupun low HD",0
2022-10-02T00:38:41Z,@ryanpratamachristian9435,Lawannya sutradara Ari aster+(English),4
2022-10-01T07:00:39Z,@ikhsankids232,Njir backsound nye doang lu yg kenceng coba ganti dangdutan pasti ngga ada tuh namanya serem.,0
2022-10-03T08:53:54Z,@Ramm_rzzz,Lawak,0
2022-10-03T10:18:44Z,@ikhsankids232,@@Ramm_rzzz Lah emang gitu ciri horor indo cuman dikagetin jumscare backsound penampakan setanya mah B aja..,0
2022-10-03T10:24:19Z,@Ramm_rzzz,"@@ikhsankids232 saya cuman becanda banh,saya g pduli masalah jumpscare",0
2022-09-29T02:28:58Z,@iwanwsb123,"Setelah Ps2 ini film horor ngga ada yg greget sumpah, mo nonton liat trailer nya udah males duluan..",0
2022-09-28T13:51:14Z,@s0ad29,Boohoo,0
2022-09-27T14:02:20Z,@littleazuraGaming,Ga seremmm ...udah biasa gue liat settan beneran...,0
2022-11-01T18:38:47Z,@ewa02,masa,0
2022-09-27T12:35:30Z,@GilangRamadhan-kx4eh,ini ceritanya tahun brp .. kan PS 1 itu tahun 80 an bearti ini tahun 99 nan kah ??,0
2022-10-02T01:30:31Z,@dio1698,Beda 4 tahun jadi 1984,0
2022-09-26T04:57:17Z,@tuttyfruity3569,Semoga film2 indonesia jd tuan rumah dinegri sendiri,0
2022-10-26T11:27:40Z,@jaenalabdee5490,"Ya dari dulu udah jd tuan rumah di negeri sendiri kali, kemana aja lu!?",1
2022-11-11T08:30:32Z,@RMuza,"@@jaenalabdee5490 lah lu yang kemana aja, dari dulu mah di Indonesia rata rata pada taunya The conjuring, insidious, dll",0
2022-09-25T03:20:37Z,@hartantiharun4985,akunonton  pengabdi setan 1 sampe saya  teriak smpe aku kenjang kenjang😰😰😰😰😰😰😰,0
2022-09-24T19:29:38Z,@SyedAsad,"This is the first time being a Pakistani I&#39;m watching the trailers of the Indonesian horror films, and I must say they all are dark as hell, strong storylines, way to far from cringe and clichés just like recent Hollywood cinema who forgot how to make a horror film, well that&#39;s what you call a horror film",41
2022-12-14T11:41:57Z,@joeloyd6164,"Thanks, you should watch more Indonesian horror films",1
2024-02-09T08:22:33Z,@zurichnorbexx7167,Syukria,0
2022-09-19T14:20:44Z,@gakpunyanama9348,Flim nya jelek kek kon,0
2022-09-20T13:14:13Z,@sipadi5735,"Keren emang, bagus kalo kamu suka",0
2022-09-19T12:09:15Z,@nursafarinaatira577,Dh hbis dhh . Nk gi tngk,0
2022-09-17T05:27:32Z,@fahmiramdhani9427,𝕡,1
2022-09-17T03:03:25Z,@anoopsunil3046,OTT Platform ?,0
2022-09-15T23:28:00Z,@cybercrime5910,Pengabdi setan 2 hahhahha koplak! Tahun 1980 ada pengabdi setan juga seharusnya ini film judulnya pengabdi setan 3,0
2022-09-16T08:33:52Z,@Ramm_rzzz,Ini kan versi reboot nya,1
2022-10-25T03:45:12Z,@malfareza9383,Ngerti &quot;reboot&quot; gak Cong?? Org udik kyk Lo mending ga usah nonton film lah.... nonton wayang aja sono,2
2022-09-15T13:14:03Z,@Aynana999,Menurutku film ini ga ada seremnya. Masih serem hidupku. Tapi aku nonton film ini sampai 10 kali. Karena film ini penuh kehangatan. Ada hubungan persaudaraan yang ga pernah ditampilin di film lain dan yang seunik hubungan persaudaraan boni rini dan....toni juga  ian,0
2022-09-15T05:19:29Z,@kucingoren4182,set di halte nya mirip bgt sama Gundala,0
2022-09-14T14:52:46Z,@rafaartristan3025,"Ada yg memperhatikan ga. Tokoh Batara, Darminah dan Budiman (wartawan). Dari tahun 1955 sampai 1982 Fisik tidak ada yg berubah. Budiman di Pengabdi Setan 2 saat Opening terjadi di th 1955. Jangan2 Budiman ini salah satu dari Pengabdi Setan juga karena mukanya ga berubah dr th 1955 sd 1982.",24
2022-09-14T05:54:27Z,@cloudbread990,"Film horor terbaik di Indonesia menurutku, Pengabdi setan 1 dan 2. Mesti harus nunggu lama dulu dari tahun 2018 :)",2
2022-09-14T12:11:13Z,@Ramm_rzzz,2017,0
2022-09-13T12:06:36Z,@LynnPov,Saya suka,1
2022-09-12T07:35:46Z,@asyahsyakilah9389,Kemarin mau nonton di bioskop katanya udah ngk tayang,1
2022-09-13T04:01:56Z,@sipadi5735,"Ya sekarang udh gak tayang udah sebulan lebih, tunggu aja di online",0
2022-09-11T17:43:25Z,@rfkz2525,Great film,0
2022-09-11T08:01:12Z,@HanifaMH,Di PS 2 ini umur rini sama adik adik nya berapa tahun ya?,0
2022-09-11T07:26:06Z,@thehorrorfyingjournal6884,"Looks good, can&#39;t wait to watch it! Might even inspire me to write a couple more stories here for my channel too",2
2022-09-11T05:44:23Z,@LuLangsiLuMati4,S2pid film..👎👎👎,0
2022-09-11T00:55:13Z,@yolandnatasyaanggraeni2470,Aku udh nonton nih di bioskop,0
2022-09-10T13:54:18Z,@nomiskin1749,Persi full movie nya mana om,0
2022-09-11T00:26:20Z,@rb13id,ya di bioskop lah🤡,0
2022-09-09T15:43:17Z,@kepoterkepp3131,"<a href=""https://www.youtube.com/watch?v=8LIHcd7WfWI&amp;t=97"">1:37</a>",1
2022-09-08T15:10:07Z,@aloenk574,"Kpn muncul di situs streaming online min? soalnya masih parno main ke bioskop.<br>klo nton di Disney Hotstar lbh nyaman, apalagi bareng keluarga, seru.",0
2022-09-10T03:01:35Z,@sipadi5735,Paling sebulan lagi,0
2022-09-07T15:45:30Z,@denihermawan6878,"Ntah knp kok gw ga serem samsek ya, apa ekspek gw ketinggian hmm tp gw apresiasi sih",0
2022-09-11T14:50:43Z,@senoadjiaditya1535,"Liat ratingnya dong! PG 13+ artinya remaja bisa nonton. Makanya, tingkat keseremannya diturunin. <br>Kalo mau serem banget, ratingnya R, alias Restricted.",1
2022-09-07T14:32:35Z,@AjpouGaming,"Filmnya alur ceritanya nanggung banget. Jumpscarenya nanggung, Ranting bitang 3 lah.",0
2022-11-01T18:41:41Z,@ewa02,bakal ad part 3. santai aja,0
2022-09-07T12:08:14Z,@muhammadfirdaus_busmania,Gak seru,0
2022-09-05T12:09:15Z,@raa_cans5811,Ciss dluu yg udh pernah nonton di bioskop bareng ayg🗿😝,1
2022-09-07T12:18:54Z,@Ramm_rzzz,Nnton sndiri😓,0
2022-09-08T02:59:39Z,@raa_cans5811,@@Ramm_rzzz Ayg nya kmn ka? 🗿,0
2022-09-08T07:12:05Z,@Ramm_rzzz,@@raa_cans5811 g pnya,0
2022-09-08T07:51:10Z,@raa_cans5811,@@Ramm_rzzz Carii dong,0
2022-09-08T07:54:52Z,@Ramm_rzzz,@@raa_cans5811 lgi mau jomblo,0
2022-09-04T14:38:25Z,@be6933,"Film lokal dari dulu gak berkualitas!!! Mau film horror, khusus yang phobia ketinggian.. recommended banget nonton Film FALL 2022...dari ujung rambut ujung kaki dijamin keringet dingin,linu dari awal film sampe akhir..",0
2022-09-06T01:31:09Z,@earthquakevideoworld1899,Ya deh si anti film lokal,0
2022-09-09T14:53:54Z,@sipadi5735,"Gak tau Rumah Dara? Itu film thriller indo paling keren sih, sadis parah😂",0
2022-09-09T14:56:36Z,@earthquakevideoworld1899,@sipadi belum tau Rumah Dara dia tegangnya kaya gimana😂,0
2022-09-11T00:27:13Z,@rb13id,si paling antii,0
2022-09-27T01:17:00Z,@bambankantijulidkadang2924,"iya bro FALL bagus banget, sampe bini gua malah tidur disamping gua bukannya nonton. Haram jadah",0
2022-09-04T06:59:48Z,@anandinata21,gaserem,0
2022-09-04T07:24:37Z,@ytiyanrx,Mataluh pick,0
2022-09-11T14:55:22Z,@senoadjiaditya1535,Liat ratingnya! PG 13+,0
2022-09-11T15:01:38Z,@ytiyanrx,@@senoadjiaditya1535 good,0
2022-09-03T22:58:32Z,@m_vara,"Joko, film yang kamu buat ini memang cerita nya fiksi. Tapi aku tau Joko, makna dan isi penggambaran karakter di cerita ini adalah sebuah realitas yang nyata dan melegenda. Bagaimana dosa yang dibuat dibumi ini akan ada masa penebusan nya. Dan ejekan ejekan si iblis akan sangat nyata datang kepada setiap pembuat dosa itu sendiri. Tidak peduli agamamu. Kau pasti akan jadi budak iblis ketika kau tidak sungguh sungguh bertaubat. Si iblis akan terus ada dalam setiap zaman untuk melihat dosa yang telah diperbuat . Aku tunggu cerita pengabdi setan mu yang ke 3 Joko. Aku ada disana. Untuk jadi saksi .",1
2022-09-01T10:27:40Z,@ilhamsahirpawirosemito,Kok ga se gregetan yang pertamaa 🥲,0
2022-09-01T12:30:24Z,@dio1698,Ini film misteri lebih ke jarang horror <br>Karna banyak adegan komedi<br>Makanya gak greget,3
2022-11-01T18:42:27Z,@ewa02,@@dio1698 komedi jg jrg di part 2 ini,0
2022-08-31T14:40:21Z,@alfredogazali3336,"Ini baru kualitas yg utama , pengabdi setan dua ini pantas jadi film horor terbaik sepanjang sejarah diindo , BUKAN KKN DESA PENARI YG PLOTNYA ALA SINETRON DURASI LAMA ALIAS DILAMA LAMAKAN SAMA ALUR ADEGAN YG ABSURD",0
2022-08-31T04:12:24Z,@harisfauzi8516,"Trailernya 5 juta ,yg notnn filemnya 6 juta. Alhamdulillah total 11 juta .",0
2022-08-30T07:31:02Z,@novitrianti8420,Gila.. horor bgt.. hrsnya film ini lebih viral dr yg lain..,0
2022-08-30T06:28:03Z,@donnyyusufs1482,Asli ni keren bgt,0
2022-08-30T04:17:07Z,@galanakbar5282,"Keren sih, apakah joko anwar referensi nya selalu conjuring? Musik, latar, kejutan kejutan, dll",0
2022-08-29T16:04:21Z,@nurfauzi8658,"Ini baru serem, kaget, syok tetapi banget 😖",0
2022-08-29T06:19:50Z,@HanifaMH,Ini nazifa yang jadi Wina di film ini dia di calling buat screen test nya pake dm ya?,0
2022-08-29T05:47:50Z,@SandyHolmes0001,"My personal rate is 4.5/10. Or 5/10.<br>Lots of jumpscares and the storyline is little to no existence.<br> There&#39;s no heroes in the story. They all ran away but barely. It&#39;s like The Conjuring which focusing on Christianity and this one focusing on Islam religion. And of course, all the target audiences who are Muslims are going to be scare. At least The Conjuring has good storyline. This one end is very unsatisfying. <br><br>The vibe is good and the soundtracks is confusing but okey.",2
